Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/Verify Subscription in home page,Chrome 123.0.6312.86,,,04-04-2024 12:31:09,04-04-2024 12:31:10,0.556s,PASSED
"setText(findTestObject(""Object Repository/Verify Subscription in home page/Page_Automation Exercise/input_Subscription_susbscribe_email""), ""FILBERT.BOJINOV@KATALON.COM"")",Chrome 123.0.6312.86,,,04-04-2024 12:31:10,04-04-2024 12:31:10,0.280s,PASSED
"click(findTestObject(""Object Repository/Verify Subscription in home page/Page_Automation Exercise/button_Subscription_subscribe""))",Chrome 123.0.6312.86,,,04-04-2024 12:31:10,04-04-2024 12:31:10,0.121s,PASSED
"verifyElementVisible(findTestObject(""Verify Subscription in home page/Page_Automation Exercise/div_You have been successfully subscribed""))",Chrome 123.0.6312.86,,,04-04-2024 12:31:10,04-04-2024 12:31:10,0.086s,PASSED
,,,,,,,
Test Cases/Add review on product,Chrome 123.0.6312.86,,,04-04-2024 12:31:10,04-04-2024 12:31:14,3.900s,PASSED
"click(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise/a_Products""))",Chrome 123.0.6312.86,,,04-04-2024 12:31:10,04-04-2024 12:31:12,1.694s,PASSED
"click(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - All Products/a_View Product""))",Chrome 123.0.6312.86,,,04-04-2024 12:31:12,04-04-2024 12:31:13,1.223s,PASSED
"setText(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/input_Write Your Review_name""), ""Ola"")",Chrome 123.0.6312.86,,,04-04-2024 12:31:13,04-04-2024 12:31:13,0.277s,PASSED
"setText(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/input_Write Your Review_email""), ""ola@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 12:31:13,04-04-2024 12:31:13,0.209s,PASSED
"setText(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/textarea_Write Your Review_review""), ""testo"")",Chrome 123.0.6312.86,,,04-04-2024 12:31:13,04-04-2024 12:31:14,0.239s,PASSED
"click(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/button_Submit""))",Chrome 123.0.6312.86,,,04-04-2024 12:31:14,04-04-2024 12:31:14,0.117s,PASSED
"verifyElementVisible(findTestObject(""Add review on product/Page_Automation Exercise - Product Details/span_Thank you for your review""))",Chrome 123.0.6312.86,,,04-04-2024 12:31:14,04-04-2024 12:31:14,0.079s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 12:31:14,04-04-2024 12:31:15,1.458s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 12:31:14,04-04-2024 12:31:15,1.405s,PASSED
